pos.x pos.y vol rho vel.x vel.y p a mu k k-vibroelectronic shock-detector massf-N2 massf-O2 massf-N massf-O massf-NO massf-N2+ massf-O2+ massf-N+ massf-O+ massf-NO+ massf-e- dt_subcycle e T e-vibroelectronic T-vibroelectronic dt_local M_local pitot_p total_p total_h molef-N2 molef-O2 molef-N molef-O molef-NO molef-N2+ molef-O2+ molef-N+ molef-O+ molef-NO+ molef-e-
 -0.00965472 4.0861e-06 3.87162e-11 0.0245843 618.69 1.49593 217282 3436.86 0.000230224 0.491929 0.373612 0 0.000432055 1.31691e-06 0.597959 0.199727 4.30297e-05 0.000150062 1.64455e-06 0.168457 0.0330934 0.000128697 7.73804e-06 -1 5.97782e+07 12745.5 5.68539e+06 12744.3 9.62249e-09 0.180016 222025 222025 6.88078e+07 0.000184925 4.9345e-07 0.511867 0.149677 1.71942e-05 6.42296e-05 6.16229e-07 0.144209 0.0248013 5.14268e-05 0.169127
 -0.00965945 4.08697e-06 3.86673e-11 0.0245822 620.175 1.49843 217259 3436.84 0.000230225 0.491933 0.373597 0 0.000432081 1.31729e-06 0.597965 0.199729 4.31256e-05 0.000150058 1.64447e-06 0.16845 0.0330917 0.000128699 7.73771e-06 -1 5.97772e+07 12745.4 5.68518e+06 12744.2 9.61133e-09 0.18045 222025 222025 6.88076e+07 0.000184937 4.93597e-07 0.511877 0.149679 1.72326e-05 6.42284e-05 6.16205e-07 0.144204 0.0248002 5.14278e-05 0.169121
 -0.00966418 4.08784e-06 3.86203e-11 0.0245801 621.661 1.50093 217236 3436.81 0.000230227 0.491936 0.373582 0 0.000432109 1.31771e-06 0.597972 0.19973 4.32293e-05 0.000150054 1.6444e-06 0.168443 0.0330899 0.0001287 7.73737e-06 -1 5.97762e+07 12745.2 5.68496e+06 12744 9.60049e-09 0.180884 222025 222025 6.88074e+07 0.000184951 4.93758e-07 0.511886 0.149682 1.72741e-05 6.42273e-05 6.16182e-07 0.144199 0.024799 5.14288e-05 0.169115
 -0.0096689 4.08872e-06 3.85752e-11 0.024578 623.147 1.50344 217213 3436.78 0.000230228 0.491939 0.373566 0 0.000432138 1.31816e-06 0.597979 0.199732 4.33415e-05 0.000150051 1.64432e-06 0.168436 0.0330881 0.000128702 7.73703e-06 -1 5.97752e+07 12745.1 5.68474e+06 12743.8 9.58997e-09 0.181317 222025 222025 6.88071e+07 0.000184964 4.93932e-07 0.511896 0.149684 1.73191e-05 6.42262e-05 6.16159e-07 0.144194 0.0247979 5.143e-05 0.169109
 -0.00967362 4.08959e-06 3.8532e-11 0.0245759 624.633 1.50595 217190 3436.75 0.00023023 0.491943 0.373551 0 0.000432168 1.31866e-06 0.597986 0.199734 4.34628e-05 0.000150047 1.64425e-06 0.168428 0.0330862 0.000128704 7.73668e-06 -1 5.97742e+07 12744.9 5.68452e+06 12743.7 9.57975e-09 0.181751 222024 222024 6.88068e+07 0.000184979 4.94121e-07 0.511906 0.149687 1.73678e-05 6.42251e-05 6.16136e-07 0.144189 0.0247966 5.14312e-05 0.169102
 -0.00967832 4.09046e-06 3.84907e-11 0.0245738 626.12 1.50846 217167 3436.73 0.000230232 0.491947 0.373535 0 0.0004322 1.3192e-06 0.597993 0.199736 4.35941e-05 0.000150043 1.64418e-06 0.168421 0.0330842 0.000128706 7.73632e-06 -1 5.97731e+07 12744.8 5.68429e+06 12743.5 9.56986e-09 0.182186 222024 222024 6.88065e+07 0.000184994 4.94327e-07 0.511916 0.14969 1.74203e-05 6.42241e-05 6.16113e-07 0.144183 0.0247954 5.14324e-05 0.169096
 -0.00968303 4.09133e-06 3.84513e-11 0.0245717 627.608 1.51097 217144 3436.7 0.000230233 0.491951 0.373519 0 0.000432233 1.31978e-06 0.598001 0.199739 4.3736e-05 0.00015004 1.6441e-06 0.168413 0.0330822 0.000128709 7.73595e-06 -1 5.9772e+07 12744.6 5.68406e+06 12743.3 9.56028e-09 0.18262 222024 222024 6.88061e+07 0.00018501 4.9455e-07 0.511927 0.149693 1.74772e-05 6.42231e-05 6.16091e-07 0.144178 0.0247941 5.14337e-05 0.169089
 -0.00968772 4.09219e-06 3.84138e-11 0.0245696 629.096 1.51348 217121 3436.67 0.000230235 0.491955 0.373502 0 0.000432268 1.32041e-06 0.598008 0.199741 4.38895e-05 0.000150036 1.64403e-06 0.168405 0.0330801 0.000128711 7.73558e-06 -1 5.97709e+07 12744.4 5.68383e+06 12743.1 9.55102e-09 0.183055 222024 222024 6.88058e+07 0.000185026 4.94791e-07 0.511938 0.149695 1.75387e-05 6.42222e-05 6.16069e-07 0.144172 0.0247927 5.1435e-05 0.169082
 -0.00969241 4.09306e-06 3.83783e-11 0.0245675 630.585 1.51599 217098 3436.64 0.000230237 0.491959 0.373486 0 0.000432304 1.3211e-06 0.598016 0.199743 4.40553e-05 0.000150033 1.64396e-06 0.168397 0.033078 0.000128713 7.73519e-06 -1 5.97698e+07 12744.3 5.68359e+06 12743 9.54209e-09 0.18349 222023 222023 6.88054e+07 0.000185043 4.95053e-07 0.511949 0.149698 1.76051e-05 6.42212e-05 6.16047e-07 0.144167 0.0247913 5.14364e-05 0.169075
 -0.0096971 4.09393e-06 3.83446e-11 0.0245654 632.075 1.5185 217074 3436.61 0.000230239 0.491963 0.373469 0 0.000432341 1.32185e-06 0.598024 0.199745 4.42344e-05 0.00015003 1.64389e-06 0.168389 0.0330757 0.000128716 7.7348e-06 -1 5.97686e+07 12744.1 5.68335e+06 12742.8 9.53347e-09 0.183925 222023 222023 6.8805e+07 0.00018506 4.95336e-07 0.51196 0.149701 1.76768e-05 6.42203e-05 6.16026e-07 0.144161 0.0247899 5.14379e-05 0.169068
 -0.00970178 4.09479e-06 3.83129e-11 0.0245633 633.566 1.52102 217051 3436.58 0.000230241 0.491967 0.373453 0 0.00043238 1.32265e-06 0.598032 0.199748 4.4428e-05 0.000150026 1.64382e-06 0.168381 0.0330735 0.000128718 7.7344e-06 -1 5.97674e+07 12743.9 5.68311e+06 12742.6 9.52517e-09 0.18436 222023 222023 6.88046e+07 0.000185079 4.95643e-07 0.511971 0.149705 1.77543e-05 6.42195e-05 6.16005e-07 0.144155 0.0247884 5.14394e-05 0.169061
 -0.00970646 4.09565e-06 3.82832e-11 0.0245612 635.058 1.52353 217028 3436.54 0.000230243 0.491972 0.373436 0 0.000432421 1.32353e-06 0.59804 0.19975 4.4637e-05 0.000150023 1.64375e-06 0.168372 0.0330711 0.000128721 7.73399e-06 -1 5.97663e+07 12743.8 5.68286e+06 12742.4 9.5172e-09 0.184796 222023 222023 6.88041e+07 0.000185098 4.95975e-07 0.511983 0.149708 1.7838e-05 6.42186e-05 6.15984e-07 0.144149 0.0247868 5.1441e-05 0.169054
 -0.00971113 4.09652e-06 3.82554e-11 0.0245591 636.551 1.52604 217004 3436.51 0.000230245 0.491977 0.373419 0 0.000432463 1.32447e-06 0.598048 0.199753 4.48627e-05 0.00015002 1.64368e-06 0.168364 0.0330687 0.000128724 7.73357e-06 -1 5.9765e+07 12743.6 5.68261e+06 12742.2 9.50955e-09 0.185232 222022 222022 6.88036e+07 0.000185118 4.96333e-07 0.511994 0.149711 1.79284e-05 6.42178e-05 6.15964e-07 0.144143 0.0247852 5.14426e-05 0.169046
 -0.00971579 4.09738e-06 3.82295e-11 0.024557 638.045 1.52855 216980 3436.48 0.000230247 0.491981 0.373402 0 0.000432507 1.32549e-06 0.598056 0.199755 4.51064e-05 0.000150016 1.64361e-06 0.168355 0.0330661 0.000128727 7.73315e-06 -1 5.97638e+07 12743.4 5.68236e+06 12742 9.50223e-09 0.185669 222022 222022 6.88031e+07 0.000185138 4.96721e-07 0.512006 0.149714 1.80259e-05 6.4217e-05 6.15944e-07 0.144137 0.0247836 5.14443e-05 0.169038
 -0.00972046 4.09824e-06 3.82055e-11 0.0245549 639.54 1.53106 216957 3436.45 0.000230249 0.491986 0.373384 0 0.000432552 1.3266e-06 0.598065 0.199758 4.53695e-05 0.000150013 1.64354e-06 0.168347 0.0330636 0.00012873 7.73272e-06 -1 5.97625e+07 12743.2 5.6821e+06 12741.9 9.49523e-09 0.186106 222022 222022 6.88026e+07 0.000185159 4.97139e-07 0.512018 0.149718 1.81313e-05 6.42162e-05 6.15924e-07 0.144131 0.0247819 5.1446e-05 0.169031
 -0.00972512 4.0991e-06 3.81835e-11 0.0245528 641.036 1.53357 216933 3436.41 0.000230251 0.491991 0.373367 0 0.000432599 1.32779e-06 0.598073 0.19976 4.56535e-05 0.00015001 1.64347e-06 0.168338 0.0330609 0.000128733 7.73229e-06 -1 5.97613e+07 12743 5.68184e+06 12741.7 9.48856e-09 0.186543 222022 222022 6.88021e+07 0.000185181 4.97591e-07 0.512031 0.149721 1.82449e-05 6.42154e-05 6.15904e-07 0.144125 0.0247801 5.14477e-05 0.169023
 -0.00972977 4.09996e-06 3.81635e-11 0.0245507 642.534 1.53607 216909 3436.38 0.000230253 0.491996 0.373349 0 0.000432647 1.32908e-06 0.598082 0.199763 4.59599e-05 0.000150006 1.6434e-06 0.168329 0.0330582 0.000128736 7.73184e-06 -1 5.976e+07 12742.9 5.68158e+06 12741.5 9.48221e-09 0.186981 222022 222022 6.88016e+07 0.000185204 4.98078e-07 0.512043 0.149725 1.83675e-05 6.42147e-05 6.15885e-07 0.144119 0.0247783 5.14495e-05 0.169015
 -0.00973443 4.10082e-06 3.81454e-11 0.0245486 644.033 1.53858 216885 3436.34 0.000230256 0.492001 0.373332 0 0.000432698 1.33047e-06 0.59809 0.199766 4.62905e-05 0.000150003 1.64334e-06 0.16832 0.0330553 0.00012874 7.7314e-06 -1 5.97587e+07 12742.7 5.68131e+06 12741.3 9.4762e-09 0.187419 222021 222021 6.8801e+07 0.000185227 4.98604e-07 0.512055 0.149728 1.84999e-05 6.42139e-05 6.15866e-07 0.144113 0.0247764 5.14513e-05 0.169007
 -0.00973907 4.10168e-06 3.81293e-11 0.0245465 645.534 1.54108 216861 3436.31 0.000230258 0.492006 0.373314 0 0.000432749 1.33197e-06 0.598099 0.199769 4.66472e-05 0.00015 1.64327e-06 0.168311 0.0330525 0.000128743 7.73095e-06 -1 5.97574e+07 12742.5 5.68105e+06 12741.1 9.4705e-09 0.187857 222021 222021 6.88004e+07 0.000185251 4.99172e-07 0.512068 0.149732 1.86426e-05 6.42131e-05 6.15847e-07 0.144107 0.0247745 5.14532e-05 0.168999
 -0.00974372 4.10254e-06 3.81151e-11 0.0245444 647.036 1.54357 216837 3436.28 0.00023026 0.492011 0.373296 0 0.000432803 1.33359e-06 0.598108 0.199772 4.7032e-05 0.000149997 1.64321e-06 0.168302 0.0330495 0.000128746 7.7305e-06 -1 5.9756e+07 12742.3 5.68078e+06 12740.9 9.46514e-09 0.188296 222021 222021 6.87999e+07 0.000185276 4.99784e-07 0.51208 0.149735 1.87965e-05 6.42124e-05 6.15829e-07 0.1441 0.0247725 5.1455e-05 0.16899
 -0.00974837 4.1034e-06 3.81029e-11 0.0245423 648.539 1.54607 216813 3436.24 0.000230262 0.492016 0.373278 0 0.000432858 1.33533e-06 0.598116 0.199775 4.74469e-05 0.000149993 1.64314e-06 0.168293 0.0330464 0.00012875 7.73004e-06 -1 5.97547e+07 12742.1 5.68051e+06 12740.7 9.46011e-09 0.188736 222021 222021 6.87993e+07 0.000185301 5.00444e-07 0.512093 0.149739 1.89626e-05 6.42116e-05 6.15811e-07 0.144094 0.0247705 5.14569e-05 0.168982
 -0.00975301 4.10425e-06 3.80926e-11 0.0245401 650.045 1.54856 216789 3436.21 0.000230265 0.492021 0.37326 0 0.000432914 1.33722e-06 0.598125 0.199777 4.78944e-05 0.00014999 1.64308e-06 0.168284 0.0330433 0.000128753 7.72958e-06 -1 5.97534e+07 12741.9 5.68024e+06 12740.5 9.4554e-09 0.189176 222020 222020 6.87987e+07 0.000185327 5.01155e-07 0.512105 0.149743 1.91416e-05 6.42108e-05 6.15793e-07 0.144088 0.0247684 5.14588e-05 0.168974
 -0.00975765 4.10511e-06 3.80843e-11 0.024538 651.552 1.55104 216765 3436.17 0.000230267 0.492026 0.373242 0 0.000432973 1.33925e-06 0.598133 0.199781 4.8377e-05 0.000149986 1.64301e-06 0.168275 0.0330401 0.000128757 7.72913e-06 -1 5.97521e+07 12741.7 5.67997e+06 12740.3 9.45103e-09 0.189616 222020 222020 6.87982e+07 0.000185354 5.01922e-07 0.512118 0.149747 1.93347e-05 6.421e-05 6.15776e-07 0.144082 0.0247663 5.14607e-05 0.168966
 -0.00976228 4.10597e-06 3.8078e-11 0.0245358 653.06 1.55352 216740 3436.14 0.000230269 0.492031 0.373224 0 0.000433032 1.34144e-06 0.598142 0.199784 4.88973e-05 0.000149983 1.64295e-06 0.168267 0.0330368 0.00012876 7.72867e-06 -1 5.97507e+07 12741.6 5.6797e+06 12740.1 9.44698e-09 0.190057 222020 222020 6.87976e+07 0.000185382 5.02748e-07 0.51213 0.149751 1.95428e-05 6.42091e-05 6.15759e-07 0.144076 0.024764 5.14626e-05 0.168957
 -0.00976692 4.10682e-06 3.80737e-11 0.0245337 654.571 1.55599 216716 3436.1 0.000230271 0.492036 0.373207 0 0.000433094 1.3438e-06 0.59815 0.199787 4.94582e-05 0.000149979 1.64289e-06 0.168258 0.0330334 0.000128763 7.72821e-06 -1 5.97494e+07 12741.4 5.67943e+06 12739.9 9.44327e-09 0.190499 222019 222019 6.8797e+07 0.00018541 5.03638e-07 0.512143 0.149754 1.97672e-05 6.42082e-05 6.15743e-07 0.14407 0.0247618 5.14645e-05 0.168949
 -0.00977156 4.10768e-06 3.80713e-11 0.0245315 656.083 1.55846 216691 3436.07 0.000230274 0.492041 0.373189 0 0.000433157 1.34635e-06 0.598158 0.19979 5.00628e-05 0.000149976 1.64283e-06 0.168249 0.03303 0.000128767 7.72776e-06 -1 5.97481e+07 12741.2 5.67916e+06 12739.7 9.43988e-09 0.190941 222019 222019 6.87965e+07 0.000185439 5.04596e-07 0.512155 0.149758 2.00091e-05 6.42073e-05 6.15727e-07 0.144064 0.0247594 5.14663e-05 0.168941
 -0.00977619 4.10854e-06 3.80709e-11 0.0245293 657.597 1.56092 216666 3436.03 0.000230276 0.492046 0.373171 0 0.000433221 1.34909e-06 0.598166 0.199793 5.07145e-05 0.000149972 1.64277e-06 0.168241 0.0330265 0.00012877 7.72731e-06 -1 5.97468e+07 12741 5.67889e+06 12739.6 9.43682e-09 0.191383 222019 222019 6.8796e+07 0.000185468 5.05629e-07 0.512167 0.149762 2.02697e-05 6.42063e-05 6.15711e-07 0.144059 0.024757 5.14681e-05 0.168933
 -0.00978082 4.10939e-06 3.80725e-11 0.0245271 659.114 1.56338 216642 3436 0.000230278 0.49205 0.373153 0 0.000433287 1.35204e-06 0.598174 0.199796 5.14169e-05 0.000149968 1.64272e-06 0.168233 0.0330229 0.000128773 7.72687e-06 -1 5.97455e+07 12740.8 5.67863e+06 12739.4 9.43409e-09 0.191827 222019 222019 6.87954e+07 0.000185498 5.06742e-07 0.512178 0.149766 2.05507e-05 6.42053e-05 6.15696e-07 0.144053 0.0247546 5.14699e-05 0.168925
 -0.00978545 4.11025e-06 3.8076e-11 0.0245249 660.632 1.56583 216617 3435.96 0.00023028 0.492055 0.373135 0 0.000433355 1.35523e-06 0.598181 0.1998 5.21739e-05 0.000149964 1.64266e-06 0.168225 0.0330192 0.000128776 7.72644e-06 -1 5.97442e+07 12740.6 5.67837e+06 12739.2 9.4317e-09 0.19227 222018 222018 6.8795e+07 0.000185529 5.0794e-07 0.51219 0.14977 2.08534e-05 6.42042e-05 6.15681e-07 0.144048 0.0247521 5.14717e-05 0.168917
 -0.00979009 4.1111e-06 3.80815e-11 0.0245227 662.153 1.56827 216592 3435.93 0.000230282 0.492059 0.373118 0 0.000433424 1.35866e-06 0.598188 0.199803 5.29896e-05 0.00014996 1.64261e-06 0.168218 0.0330154 0.000128779 7.72601e-06 -1 5.9743e+07 12740.4 5.67811e+06 12739 9.42963e-09 0.192715 222018 222018 6.87945e+07 0.000185561 5.0923e-07 0.512201 0.149774 2.11797e-05 6.4203e-05 6.15667e-07 0.144043 0.0247495 5.14734e-05 0.168909
 -0.00979472 4.11196e-06 3.8089e-11 0.0245205 663.676 1.57071 216567 3435.9 0.000230284 0.492063 0.373101 0 0.000433495 1.36235e-06 0.598195 0.199806 5.38685e-05 0.000149955 1.64255e-06 0.168211 0.0330115 0.000128782 7.72559e-06 -1 5.97417e+07 12740.2 5.67785e+06 12738.8 9.42788e-09 0.19316 222018 222018 6.87941e+07 0.000185593 5.10619e-07 0.512212 0.149778 2.15312e-05 6.42017e-05 6.15653e-07 0.144038 0.0247468 5.1475e-05 0.168902
 -0.00979935 4.11282e-06 3.80988e-11 0.0245182 665.201 1.57314 216542 3435.86 0.000230286 0.492067 0.373083 0 0.000433568 1.36633e-06 0.598201 0.19981 5.48156e-05 0.00014995 1.6425e-06 0.168204 0.0330076 0.000128785 7.72519e-06 -1 5.97406e+07 12740.1 5.6776e+06 12738.6 9.42651e-09 0.193606 222017 222017 6.87937e+07 0.000185626 5.12116e-07 0.512222 0.149782 2.19099e-05 6.42003e-05 6.1564e-07 0.144033 0.0247441 5.14766e-05 0.168895
 -0.00980398 4.11367e-06 3.81104e-11 0.0245159 666.729 1.57556 216517 3435.83 0.000230287 0.49207 0.373066 0 0.000433643 1.37061e-06 0.598207 0.199813 5.5836e-05 0.000149946 1.64246e-06 0.168197 0.0330035 0.000128787 7.72479e-06 -1 5.97394e+07 12739.9 5.67735e+06 12738.4 9.42545e-09 0.194052 222017 222017 6.87933e+07 0.000185659 5.13727e-07 0.512232 0.149786 2.2318e-05 6.41988e-05 6.15628e-07 0.144029 0.0247413 5.14781e-05 0.168887
 -0.00980861 4.11453e-06 3.8124e-11 0.0245136 668.259 1.57797 216491 3435.8 0.000230289 0.492074 0.37305 0 0.000433719 1.37523e-06 0.598213 0.199816 5.69352e-05 0.000149941 1.64241e-06 0.168191 0.0329994 0.00012879 7.72441e-06 -1 5.97383e+07 12739.7 5.6771e+06 12738.3 9.42472e-09 0.194499 222017 222017 6.8793e+07 0.000185694 5.15461e-07 0.512241 0.14979 2.27576e-05 6.41973e-05 6.15616e-07 0.144025 0.0247384 5.14795e-05 0.168881
 -0.00981325 4.11538e-06 3.81396e-11 0.0245112 669.791 1.58038 216466 3435.77 0.00023029 0.492077 0.373033 0 0.000433798 1.3802e-06 0.598218 0.19982 5.81195e-05 0.000149935 1.64237e-06 0.168186 0.0329952 0.000128792 7.72404e-06 -1 5.97372e+07 12739.5 5.67687e+06 12738.1 9.42432e-09 0.194947 222016 222016 6.87928e+07 0.000185729 5.17329e-07 0.512249 0.149794 2.32311e-05 6.41956e-05 6.15605e-07 0.144022 0.0247354 5.14808e-05 0.168874
 -0.00981788 4.11624e-06 3.81572e-11 0.0245089 671.326 1.58278 216440 3435.74 0.000230292 0.492079 0.373017 0 0.000433879 1.38556e-06 0.598222 0.199824 5.93952e-05 0.00014993 1.64233e-06 0.168181 0.0329908 0.000128794 7.72369e-06 -1 5.97361e+07 12739.4 5.67663e+06 12737.9 9.42424e-09 0.195396 222016 222016 6.87926e+07 0.000185765 5.1934e-07 0.512258 0.149798 2.37412e-05 6.41937e-05 6.15596e-07 0.144019 0.0247324 5.14821e-05 0.168868
 -0.00982252 4.1171e-06 3.81768e-11 0.0245065 672.864 1.58517 216415 3435.71 0.000230293 0.492081 0.373001 0 0.000433962 1.39132e-06 0.598226 0.199827 6.07694e-05 0.000149924 1.64229e-06 0.168176 0.0329864 0.000128796 7.72336e-06 -1 5.97351e+07 12739.2 5.67641e+06 12737.7 9.42449e-09 0.195845 222016 222016 6.87924e+07 0.000185802 5.21506e-07 0.512265 0.149801 2.42907e-05 6.41918e-05 6.15587e-07 0.144016 0.0247292 5.14832e-05 0.168862
 -0.00982715 4.11795e-06 3.81984e-11 0.024504 674.405 1.58755 216389 3435.68 0.000230294 0.492083 0.372985 0 0.000434049 1.39753e-06 0.59823 0.199831 6.22496e-05 0.000149918 1.64226e-06 0.168172 0.0329818 0.000128797 7.72304e-06 -1 5.97342e+07 12739 5.67619e+06 12737.6 9.42507e-09 0.196295 222015 222015 6.87923e+07 0.000185841 5.23838e-07 0.512272 0.149805 2.48826e-05 6.41897e-05 6.15579e-07 0.144013 0.024726 5.14842e-05 0.168856
 -0.00983179 4.11881e-06 3.82219e-11 0.0245016 675.948 1.58992 216363 3435.66 0.000230295 0.492085 0.37297 0 0.000434138 1.40422e-06 0.598232 0.199835 6.38439e-05 0.000149912 1.64223e-06 0.168169 0.0329771 0.000128799 7.72274e-06 -1 5.97333e+07 12738.9 5.67597e+06 12737.4 9.42598e-09 0.196746 222015 222015 6.87923e+07 0.00018588 5.26348e-07 0.512278 0.149809 2.552e-05 6.41875e-05 6.15572e-07 0.144012 0.0247226 5.14851e-05 0.168851
 -0.00983643 4.11967e-06 3.82475e-11 0.0244991 677.495 1.59229 216337 3435.63 0.000230295 0.492086 0.372955 0 0.00043423 1.41142e-06 0.598234 0.199838 6.5561e-05 0.000149905 1.6422e-06 0.168166 0.0329722 0.0001288 7.72246e-06 -1 5.97324e+07 12738.7 5.67577e+06 12737.3 9.42721e-09 0.197197 222014 222014 6.87923e+07 0.000185921 5.29051e-07 0.512283 0.149813 2.62066e-05 6.41851e-05 6.15567e-07 0.14401 0.0247192 5.14859e-05 0.168846
 -0.00984108 4.12052e-06 3.82751e-11 0.0244966 679.044 1.59465 216311 3435.61 0.000230296 0.492087 0.37294 0 0.000434326 1.41918e-06 0.598236 0.199842 6.74105e-05 0.000149898 1.64218e-06 0.168164 0.0329672 0.000128801 7.7222e-06 -1 5.97316e+07 12738.6 5.67557e+06 12737.1 9.42876e-09 0.19765 222014 222014 6.87924e+07 0.000185963 5.31962e-07 0.512287 0.149817 2.69461e-05 6.41825e-05 6.15563e-07 0.144009 0.0247156 5.14866e-05 0.168841
 -0.00984572 4.12138e-06 3.83046e-11 0.0244941 680.597 1.59701 216285 3435.58 0.000230296 0.492087 0.372926 0 0.000434425 1.42753e-06 0.598236 0.199846 6.94024e-05 0.000149891 1.64217e-06 0.168162 0.032962 0.000128801 7.72197e-06 -1 5.97309e+07 12738.4 5.67538e+06 12737 9.43064e-09 0.198103 222013 222013 6.87926e+07 0.000186007 5.35096e-07 0.512291 0.149821 2.77424e-05 6.41798e-05 6.1556e-07 0.144009 0.0247118 5.14871e-05 0.168837
 -0.00985037 4.12224e-06 3.83362e-11 0.0244915 682.153 1.59935 216258 3435.56 0.000230296 0.492086 0.372912 0 0.00043453 1.43653e-06 0.598236 0.19985 7.15475e-05 0.000149884 1.64215e-06 0.168162 0.0329567 0.000128802 7.72175e-06 -1 5.97302e+07 12738.3 5.6752e+06 12736.8 9.43284e-09 0.198557 222013 222013 6.87928e+07 0.000186053 5.38471e-07 0.512294 0.149825 2.86001e-05 6.41769e-05 6.15559e-07 0.144009 0.024708 5.14876e-05 0.168833
 -0.00985502 4.1231e-06 3.83697e-11 0.0244889 683.712 1.60169 216232 3435.54 0.000230296 0.492086 0.372899 0 0.000434639 1.44621e-06 0.598235 0.199854 7.38578e-05 0.000149876 1.64215e-06 0.168161 0.0329511 0.000128802 7.72155e-06 -1 5.97296e+07 12738.2 5.67502e+06 12736.7 9.43537e-09 0.199012 222013 222013 6.87931e+07 0.0001861 5.42105e-07 0.512296 0.149828 2.95237e-05 6.41739e-05 6.1556e-07 0.14401 0.0247039 5.14879e-05 0.16883
 -0.00985968 4.12396e-06 3.84053e-11 0.0244862 685.274 1.60403 216205 3435.52 0.000230296 0.492085 0.372885 0 0.000434754 1.45665e-06 0.598233 0.199859 7.63457e-05 0.000149867 1.64215e-06 0.168162 0.0329454 0.000128802 7.72138e-06 -1 5.9729e+07 12738 5.67486e+06 12736.5 9.43822e-09 0.199468 222012 222012 6.87935e+07 0.000186151 5.46018e-07 0.512297 0.149832 3.05184e-05 6.41706e-05 6.15562e-07 0.144011 0.0246997 5.1488e-05 0.168827
 -0.00986434 4.12482e-06 3.84428e-11 0.0244835 686.84 1.60636 216179 3435.5 0.000230296 0.492083 0.372873 0 0.000434875 1.46788e-06 0.598231 0.199863 7.9025e-05 0.000149859 1.64215e-06 0.168163 0.0329394 0.000128801 7.72123e-06 -1 5.97285e+07 12737.9 5.6747e+06 12736.4 9.44139e-09 0.199925 222012 222012 6.87939e+07 0.000186203 5.50231e-07 0.512297 0.149836 3.15895e-05 6.41672e-05 6.15567e-07 0.144013 0.0246953 5.14881e-05 0.168824
 -0.009869 4.12568e-06 3.84824e-11 0.0244808 688.41 1.60869 216152 3435.48 0.000230295 0.492081 0.37286 0 0.000435003 1.47998e-06 0.598227 0.199868 8.19103e-05 0.000149849 1.64216e-06 0.168166 0.0329331 0.000128801 7.7211e-06 -1 5.9728e+07 12737.8 5.67455e+06 12736.3 9.44487e-09 0.200383 222011 222011 6.87944e+07 0.000186259 5.54769e-07 0.512296 0.14984 3.27431e-05 6.41635e-05 6.15574e-07 0.144015 0.0246907 5.1488e-05 0.168822
 -0.00987366 4.12654e-06 3.85239e-11 0.0244781 689.983 1.61101 216125 3435.47 0.000230295 0.492078 0.372849 0 0.000435139 1.49301e-06 0.598223 0.199872 8.50174e-05 0.00014984 1.64218e-06 0.168169 0.0329265 0.0001288 7.72099e-06 -1 5.97276e+07 12737.7 5.6744e+06 12736.2 9.44868e-09 0.200842 222010 222010 6.87949e+07 0.000186318 5.59655e-07 0.512294 0.149844 3.39852e-05 6.41596e-05 6.15583e-07 0.144018 0.0246859 5.14878e-05 0.16882
 -0.00987833 4.12741e-06 3.85675e-11 0.0244753 691.56 1.61333 216098 3435.45 0.000230294 0.492075 0.372837 0 0.000435283 1.50704e-06 0.598218 0.199877 8.83633e-05 0.00014983 1.64221e-06 0.168172 0.0329197 0.000128798 7.7209e-06 -1 5.97272e+07 12737.6 5.67427e+06 12736.1 9.45281e-09 0.201302 222010 222010 6.87956e+07 0.00018638 5.64917e-07 0.512291 0.149849 3.53228e-05 6.41556e-05 6.15595e-07 0.144022 0.0246808 5.14875e-05 0.168819
 -0.00988301 4.12827e-06 3.8613e-11 0.0244725 693.14 1.61564 216070 3435.44 0.000230293 0.492072 0.372826 0 0.000435437 1.52215e-06 0.598211 0.199882 9.19664e-05 0.000149819 1.64224e-06 0.168177 0.0329125 0.000128797 7.72083e-06 -1 5.97269e+07 12737.5 5.67414e+06 12736 9.45726e-09 0.201762 222009 222009 6.87962e+07 0.000186446 5.70583e-07 0.512287 0.149853 3.67633e-05 6.41513e-05 6.15609e-07 0.144027 0.0246755 5.14871e-05 0.168818
 -0.00988769 4.12913e-06 3.86605e-11 0.0244697 694.725 1.61795 216043 3435.42 0.000230291 0.492067 0.372815 0 0.000435601 1.53843e-06 0.598204 0.199888 9.58463e-05 0.000149808 1.64228e-06 0.168183 0.0329049 0.000128795 7.72079e-06 -1 5.97267e+07 12737.4 5.67402e+06 12735.9 9.46202e-09 0.202225 222009 222009 6.8797e+07 0.000186517 5.76685e-07 0.512282 0.149857 3.83144e-05 6.41467e-05 6.15626e-07 0.144032 0.0246699 5.14865e-05 0.168817
 -0.00989237 4.13e-06 3.87101e-11 0.0244668 696.314 1.62026 216016 3435.41 0.00023029 0.492063 0.372805 0 0.000435777 1.55595e-06 0.598196 0.199893 0.000100024 0.000149797 1.64233e-06 0.168189 0.0328969 0.000128793 7.72076e-06 -1 5.97264e+07 12737.3 5.6739e+06 12735.8 9.4671e-09 0.202688 222008 222008 6.87978e+07 0.000186593 5.83256e-07 0.512276 0.149862 3.99846e-05 6.4142e-05 6.15646e-07 0.144037 0.0246639 5.14859e-05 0.168817
