pos.x pos.y vol rho vel.x vel.y p a mu k shock-detector massf-N2 massf-O2 massf-N massf-O massf-NO dt_subcycle e T dt_local
 -0.164568 0.000209396 4.16888e-12 0.000529796 7600 4.37518e-11 40.3 326.244 1.67371e-05 0.0236599 0 0.7654 0.2346 -1.08105e-08 -1.70595e-08 -8.5826e-09 -1 -110574 264 2.18373e-07
 -0.16452 0.000209149 4.15896e-12 0.000529796 7600 4.25921e-11 40.3 326.244 1.67371e-05 0.0236599 0 0.7654 0.2346 -3.24247e-08 -5.12204e-08 -2.57641e-08 -1 -110576 264 2.18365e-07
 -0.164473 0.000208903 4.14894e-12 0.000529796 7600 -6.20415e-12 40.3 326.244 1.67371e-05 0.0236599 0 0.7654 0.2346 -5.40104e-08 -8.54146e-08 -4.29544e-08 -1 -110577 264 2.18352e-07
 -0.164425 0.000208657 4.13883e-12 0.000529796 7600 -8.08652e-11 40.3 326.244 1.67371e-05 0.0236599 0 0.7654 0.2346 -7.55431e-08 -1.19654e-07 -6.01542e-08 -1 -110578 264 2.18332e-07
 -0.164378 0.000208411 4.12861e-12 0.000529796 7600 -1.69481e-10 40.3 326.244 1.67371e-05 0.0236599 0 0.7654 0.2346 -9.6999e-08 -1.53949e-07 -7.73641e-08 -1 -110579 264 2.18307e-07
 -0.16433 0.000208164 4.11829e-12 0.000529796 7600 -2.63659e-10 40.3 326.244 1.67371e-05 0.0236599 0 0.7654 0.2346 -1.18354e-07 -1.88314e-07 -9.4584e-08 -1 -110581 264 2.18276e-07
 -0.164283 0.000207918 4.10788e-12 0.000529796 7600 -3.629e-10 40.3 326.244 1.67371e-05 0.0236599 0 0.7654 0.2346 -1.39582e-07 -2.22759e-07 -1.11814e-07 -1 -110582 264 2.18238e-07
 -0.164235 0.000207672 4.09737e-12 0.000529796 7600 -4.6822e-10 40.3 326.244 1.67371e-05 0.0236599 0 0.7654 0.2346 -1.60658e-07 -2.57298e-07 -1.29052e-07 -1 -110583 264 2.18195e-07
 -0.164188 0.000207426 4.08676e-12 0.000529796 7600 -5.77005e-10 40.3 326.244 1.67371e-05 0.0236599 0 0.7654 0.2346 -1.81556e-07 -2.91943e-07 -1.46296e-07 -1 -110585 264 2.18145e-07
 -0.16414 0.00020718 4.07606e-12 0.000529796 7600 -6.89225e-10 40.3 326.244 1.67371e-05 0.0236599 0 0.765401 0.2346 -2.0225e-07 -3.2671e-07 -1.63545e-07 -1 -110586 264 2.1809e-07
 -0.164093 0.000206934 4.06527e-12 0.000529796 7600 -8.0579e-10 40.3 326.244 1.67371e-05 0.0236599 0 0.765401 0.2346 -2.22712e-07 -3.61611e-07 -1.80793e-07 -1 -110587 264 2.18029e-07
 -0.164045 0.000206688 4.05438e-12 0.000529796 7600 -9.24938e-10 40.3 326.244 1.67371e-05 0.0236599 0 0.765401 0.2346 -2.42919e-07 -3.96661e-07 -1.98039e-07 -1 -110588 264 2.17962e-07
 -0.163998 0.000206442 4.04341e-12 0.000529796 7600 -1.04983e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765401 0.2346 -2.62846e-07 -4.31873e-07 -2.15277e-07 -1 -110590 264 2.17888e-07
 -0.163951 0.000206197 4.03234e-12 0.000529796 7600 -1.17742e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765401 0.2346 -2.82471e-07 -4.6726e-07 -2.32503e-07 -1 -110591 264 2.17809e-07
 -0.163903 0.000205951 4.02119e-12 0.000529796 7600 -1.30803e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765401 0.2346 -3.01768e-07 -5.02839e-07 -2.4971e-07 -1 -110592 264 2.17724e-07
 -0.163856 0.000205705 4.00995e-12 0.000529796 7600 -1.44381e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765401 0.2346 -3.20711e-07 -5.38628e-07 -2.66891e-07 -1 -110593 264 2.17633e-07
 -0.163808 0.00020546 3.99863e-12 0.000529796 7600 -1.5818e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765401 0.2346 -3.3927e-07 -5.74645e-07 -2.84034e-07 -1 -110595 264 2.17536e-07
 -0.163761 0.000205215 3.98722e-12 0.000529796 7600 -1.72372e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765401 0.2346 -3.57425e-07 -6.1091e-07 -3.01129e-07 -1 -110596 264 2.17434e-07
 -0.163714 0.00020497 3.97572e-12 0.000529796 7600 -1.86695e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765401 0.2346 -3.75166e-07 -6.47438e-07 -3.18167e-07 -1 -110597 264 2.17325e-07
 -0.163666 0.000204724 3.96415e-12 0.000529796 7600 -2.01557e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765401 0.2346 -3.9249e-07 -6.84239e-07 -3.35141e-07 -1 -110598 264 2.1721e-07
 -0.163619 0.00020448 3.95249e-12 0.000529796 7600 -2.16486e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765401 0.2346 -4.0939e-07 -7.2133e-07 -3.52044e-07 -1 -110599 264 2.1709e-07
 -0.163572 0.000204235 3.94075e-12 0.000529796 7600 -2.318e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765401 0.2346 -4.25851e-07 -7.58731e-07 -3.68866e-07 -1 -110601 264 2.16964e-07
 -0.163525 0.00020399 3.92894e-12 0.000529796 7600 -2.4727e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765401 0.2346 -4.41863e-07 -7.96463e-07 -3.85596e-07 -1 -110602 264 2.16832e-07
 -0.163477 0.000203746 3.91705e-12 0.000529796 7600 -2.62881e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765401 0.2346 -4.57419e-07 -8.34548e-07 -4.02218e-07 -1 -110603 264 2.16694e-07
 -0.16343 0.000203501 3.90508e-12 0.000529796 7600 -2.78932e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765401 0.2346 -4.7255e-07 -8.72986e-07 -4.18732e-07 -1 -110604 264 2.1655e-07
 -0.163383 0.000203257 3.89303e-12 0.000529796 7600 -2.95279e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765401 0.2346 -4.87283e-07 -9.11784e-07 -4.35131e-07 -1 -110605 264 2.16401e-07
 -0.163336 0.000203013 3.88092e-12 0.000529796 7600 -3.12118e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765401 0.2346 -5.01645e-07 -9.50943e-07 -4.51407e-07 -1 -110606 264 2.16245e-07
 -0.163289 0.000202769 3.86873e-12 0.000529796 7600 -3.29384e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765402 0.2346 -5.15675e-07 -9.90461e-07 -4.67551e-07 -1 -110607 264 2.16084e-07
 -0.163242 0.000202526 3.85647e-12 0.000529796 7600 -3.46365e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765402 0.2346 -5.29421e-07 -1.03033e-06 -4.83549e-07 -1 -110609 264 2.15918e-07
 -0.163195 0.000202282 3.84414e-12 0.000529796 7600 -3.65369e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765402 0.2346 -5.42948e-07 -1.07053e-06 -4.9939e-07 -1 -110610 264 2.15745e-07
 -0.163148 0.000202039 3.83174e-12 0.000529796 7600 -3.85033e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765402 0.234601 -5.56345e-07 -1.11101e-06 -5.15057e-07 -1 -110611 264 2.15567e-07
 -0.163101 0.000201796 3.81927e-12 0.000529796 7600 -4.04849e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765402 0.234601 -5.69718e-07 -1.15172e-06 -5.30532e-07 -1 -110612 264 2.15383e-07
 -0.163054 0.000201553 3.80674e-12 0.000529796 7600 -4.25519e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765402 0.234601 -5.83202e-07 -1.19257e-06 -5.45797e-07 -1 -110613 264 2.15194e-07
 -0.163007 0.00020131 3.79414e-12 0.000529796 7600 -4.45874e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765402 0.234601 -5.96947e-07 -1.23344e-06 -5.6083e-07 -1 -110614 264 2.14998e-07
 -0.162961 0.000201068 3.78148e-12 0.000529796 7600 -4.66398e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765402 0.234601 -6.11125e-07 -1.2742e-06 -5.75606e-07 -1 -110615 264 2.14798e-07
 -0.162914 0.000200826 3.76876e-12 0.000529796 7600 -4.86443e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765402 0.234601 -6.25926e-07 -1.31466e-06 -5.90093e-07 -1 -110617 264 2.14591e-07
 -0.162867 0.000200584 3.75597e-12 0.000529796 7600 -5.06643e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765402 0.234601 -6.41582e-07 -1.35461e-06 -6.0425e-07 -1 -110618 264 2.14379e-07
 -0.162821 0.000200342 3.74313e-12 0.000529796 7600 -5.26109e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765402 0.234601 -6.58383e-07 -1.39373e-06 -6.18013e-07 -1 -110619 264 2.14162e-07
 -0.162774 0.000200101 3.73023e-12 0.000529796 7600 -5.44993e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765402 0.234601 -6.76685e-07 -1.43163e-06 -6.31302e-07 -1 -110620 264 2.13939e-07
 -0.162727 0.000199859 3.71727e-12 0.000529796 7600 -5.60577e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765402 0.234601 -6.96885e-07 -1.46782e-06 -6.44012e-07 -1 -110621 264 2.1371e-07
 -0.162681 0.000199619 3.70425e-12 0.000529796 7600 -5.78997e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765402 0.234601 -7.19344e-07 -1.5017e-06 -6.5602e-07 -1 -110623 264.001 2.13476e-07
 -0.162634 0.000199378 3.69118e-12 0.000529796 7600 -5.89557e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765402 0.234601 -7.44341e-07 -1.53266e-06 -6.67171e-07 -1 -110624 264.001 2.13236e-07
 -0.162588 0.000199137 3.67805e-12 0.000529796 7600 -6.10101e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765402 0.234601 -7.72096e-07 -1.56002e-06 -6.77275e-07 -1 -110625 264.001 2.12991e-07
 -0.162542 0.000198897 3.66488e-12 0.000529796 7600 -6.16498e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765402 0.234601 -8.02819e-07 -1.58297e-06 -6.86138e-07 -1 -110627 264.001 2.12741e-07
 -0.162495 0.000198658 3.65165e-12 0.000529796 7600 -5.87223e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765402 0.234601 -8.36722e-07 -1.60058e-06 -6.93534e-07 -1 -110628 264.001 2.12485e-07
 -0.162449 0.000198418 3.63837e-12 0.000529796 7600 -6.32326e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765402 0.234601 -8.74005e-07 -1.6117e-06 -6.99015e-07 -1 -110630 264.001 2.12224e-07
 -0.162403 0.000198179 3.62505e-12 0.000529796 7600 -6.81065e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765402 0.234601 -9.14438e-07 -1.61509e-06 -7.02637e-07 -1 -110631 264.001 2.11958e-07
 -0.162357 0.00019794 3.61167e-12 0.000529796 7600 -6.60749e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765403 0.234601 -9.57542e-07 -1.6093e-06 -7.04456e-07 -1 -110633 264.001 2.11686e-07
 -0.162311 0.000197701 3.59825e-12 0.000529796 7600 -6.16215e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765403 0.234601 -1.0024e-06 -1.59266e-06 -7.04679e-07 -1 -110634 264.001 2.11409e-07
 -0.162265 0.000197463 3.58479e-12 0.000529796 7600 -5.26566e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765403 0.234601 -1.04749e-06 -1.56335e-06 -7.03713e-07 -1 -110635 264.001 2.11127e-07
 -0.162219 0.000197225 3.57128e-12 0.000529796 7600 -4.24319e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765403 0.234601 -1.09057e-06 -1.51949e-06 -7.02263e-07 -1 -110636 264.001 2.10839e-07
 -0.162173 0.000196987 3.55773e-12 0.000529796 7600 -3.73052e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765403 0.234601 -1.12883e-06 -1.45913e-06 -7.01492e-07 -1 -110636 264.001 2.10547e-07
 -0.162127 0.00019675 3.54414e-12 0.000529796 7600 -2.18982e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765402 0.234601 -1.15923e-06 -1.38017e-06 -7.03182e-07 -1 -110636 264.001 2.10249e-07
 -0.162081 0.000196513 3.5305e-12 0.000529796 7600 -1.17011e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765402 0.234601 -1.17878e-06 -1.28017e-06 -7.0973e-07 -1 -110635 264.001 2.09946e-07
 -0.162036 0.000196276 3.51683e-12 0.000529796 7600 1.24375e-10 40.3 326.244 1.67371e-05 0.0236599 0 0.765402 0.234601 -1.18434e-06 -1.15627e-06 -7.23742e-07 -1 -110633 264.001 2.09638e-07
 -0.16199 0.00019604 3.50313e-12 0.000529796 7600 6.89876e-10 40.3 326.244 1.67371e-05 0.0236599 0 0.765402 0.234601 -1.17131e-06 -1.00488e-06 -7.47115e-07 -1 -110630 264.001 2.09325e-07
 -0.161945 0.000195804 3.48938e-12 0.000529796 7600 -4.45166e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765402 0.234601 -1.13196e-06 -8.21413e-07 -7.79874e-07 -1 -110626 264 2.09007e-07
 -0.161899 0.000195568 3.4756e-12 0.000529796 7600 1.22314e-08 40.3 326.244 1.67371e-05 0.0236599 0 0.765402 0.234601 -1.05437e-06 -6.01676e-07 -8.19357e-07 -1 -110621 264 2.08684e-07
 -0.161854 0.000195333 3.46179e-12 0.000529796 7600 2.51368e-08 40.3 326.244 1.67371e-05 0.0236599 0 0.765402 0.234601 -9.23848e-07 -3.49306e-07 -8.60325e-07 -1 -110612 264 2.08356e-07
 -0.161808 0.000195098 3.44794e-12 0.000529796 7600 1.88637e-08 40.3 326.244 1.67371e-05 0.0236599 0 0.765401 0.2346 -7.27243e-07 -9.43187e-08 -8.95772e-07 -1 -110602 264 2.08023e-07
 -0.161763 0.000194864 3.43407e-12 0.000529796 7600 2.62503e-08 40.3 326.244 1.67371e-05 0.0236599 0 0.765401 0.2346 -4.59781e-07 -1.07239e-08 -9.17323e-07 -1 -110592 264 2.07685e-07
 -0.161718 0.00019463 3.42016e-12 0.000529796 7600 -6.00693e-08 40.3 326.244 1.67371e-05 0.0236599 0 0.765401 0.2346 -1.34245e-07 7.03903e-08 -9.1425e-07 -1 -110580 264 2.07342e-07
 -0.161673 0.000194396 3.40622e-12 0.000529796 7600 -7.4203e-09 40.3 326.244 1.67371e-05 0.0236599 0 0.765401 0.2346 -5.459e-08 2.06333e-07 -8.71818e-07 -1 -110575 264 2.06995e-07
 -0.161628 0.000194163 3.39226e-12 0.000529796 7600 -5.06538e-07 40.3002 326.245 1.67372e-05 0.02366 0 0.7654 0.2346 -5.18024e-10 4.27733e-07 -7.71487e-07 -1 -110568 264.002 2.06642e-07
 -0.161583 0.00019393 3.37827e-12 0.000529798 7600 1.83728e-06 40.3027 326.254 1.6738e-05 0.0236612 0 0.7654 0.2346 2.4925e-07 9.21565e-07 -5.95751e-07 -1 -110541 264.017 2.06284e-07
 -0.161538 0.000193698 3.36425e-12 0.000529793 7599.98 3.97932e-07 40.3303 326.367 1.67473e-05 0.0236749 0 0.765403 0.234601 -3.72277e-06 5.7682e-07 -3.37569e-07 -1 -110546 264.201 2.05915e-07
 -0.161493 0.000193465 3.35021e-12 0.000529825 7599.72 0.000140478 40.6412 327.611 1.68498e-05 0.0238261 0 0.765363 0.234588 3.91596e-05 5.82889e-06 4.1972e-06 -1 -107558 266.209 2.05464e-07
 -0.161448 0.000193234 3.33614e-12 0.000530008 7596.95 0.00205417 44.0021 340.777 1.7936e-05 0.0254208 0 0.765352 0.234578 4.60435e-05 -1.25931e-05 3.63695e-05 -1 -91687.2 288.126 2.0447e-07
 -0.161404 0.000193003 3.32206e-12 0.000531702 7572.69 0.0211136 72.3262 434.507 2.58809e-05 0.0372537 0 0.76531 0.234484 6.83842e-05 9.2395e-05 4.54574e-05 -1 45075 472.028 2.01977e-07
 -0.161359 0.000192772 3.30795e-12 0.000540313 7452.5 0.135065 199.726 698.067 5.07877e-05 0.0801837 0 0.764791 0.233758 0.000476677 0.000724232 0.000250068 -1 741956 1281.45 1.98278e-07
 -0.161315 0.000192541 3.29382e-12 0.000564786 7132.11 0.456032 516.203 1083.13 9.38029e-05 0.167925 0 0.762944 0.231153 0.00194531 0.0029474 0.00101092 -1 2.66173e+06 3157.38 1.96131e-07
 -0.16127 0.000192311 3.27968e-12 0.000612577 6583.21 1.00129 1056.58 1480.01 0.000149808 0.283909 0 0.759073 0.225687 0.00502783 0.0076025 0.00260994 -1 5.74095e+06 5915.05 1.98635e-07
 -0.161226 0.000192082 3.26551e-12 0.000692939 5832.48 1.74827 1819.27 1808.12 0.000205859 0.439251 0 0.753137 0.217325 0.00975722 0.0147292 0.00505136 -1 9.38413e+06 8904.3 2.08144e-07
 -0.161182 0.000191853 3.25133e-12 0.000830607 4888.96 2.70218 2888.44 2046.2 0.000255079 0.617606 0 0.744736 0.205566 0.0164636 0.0247569 0.00847766 -1 1.33559e+07 11613.2 2.27283e-07
 -0.161138 0.000191624 3.23714e-12 0.0010906 3750.03 3.88433 4613.97 2234.11 0.000295422 0.78337 0 0.732782 0.189068 0.0260399 0.0388186 0.0132909 -1 1.74184e+07 13828.7 2.60612e-07
 -0.161094 0.000191396 3.22293e-12 0.00177293 2440.48 5.28234 8570.2 2379.6 0.000318542 0.881433 0 0.716 0.166458 0.0395334 0.0580766 0.0199319 -1 2.08854e+07 15348.9 3.14565e-07
 -0.16105 0.000191169 3.20871e-12 0.00352629 1289.29 6.52844 18186.1 2457.98 0.000322545 0.892386 0 0.69311 0.136581 0.0581177 0.0833859 0.0288045 -1 2.27511e+07 15770.5 3.82493e-07
 -0.161006 0.000190941 3.19447e-12 0.00473982 868.969 7.00852 24876 2485.92 0.000326889 0.90589 0 0.668942 0.100882 0.0806411 0.11086 0.0386738 -1 2.32995e+07 15392.9 4.3133e-07
 -0.160962 0.000190715 3.18023e-12 0.00515245 773.622 7.14427 27009.9 2495.32 0.000327558 0.898362 0 0.640793 0.075207 0.102972 0.1342 0.0468281 -1 2.33743e+07 14826.2 4.47907e-07
 -0.160919 0.000190488 3.16597e-12 0.00527348 750.687 7.15883 27471 2499.41 0.000320874 0.860559 0 0.617164 0.0545431 0.123719 0.152171 0.0524038 -1 2.33951e+07 14295.9 4.5114e-07
 -0.160875 0.000190263 3.15171e-12 0.00533482 739.575 7.16222 27562.9 2501.06 0.000314572 0.826591 0 0.596614 0.0392166 0.142817 0.165728 0.0556245 -1 2.34268e+07 13829.9 4.5171e-07
 -0.160831 0.000190037 3.13743e-12 0.00538845 729.308 7.16932 27593.4 2501.32 0.000308814 0.796645 0 0.578443 0.0282057 0.160366 0.176011 0.056974 -1 2.34794e+07 13424.2 4.52107e-07
 -0.160788 0.000189813 3.12316e-12 0.00544805 718.073 7.17707 27634.6 2500.13 0.000303483 0.770003 0 0.562441 0.0203762 0.176414 0.183868 0.0569007 -1 2.35373e+07 13064.1 4.52742e-07
 -0.160745 0.000189588 3.10887e-12 0.00551116 706.514 7.18137 27680.7 2497.73 0.000298543 0.746268 0 0.548292 0.0148413 0.191046 0.189948 0.0558725 -1 2.3596e+07 12741.6 4.53599e-07
 -0.160702 0.000189364 3.09458e-12 0.00557599 695.013 7.18371 27728.7 2494.39 0.00029397 0.725102 0 0.535728 0.0109401 0.204367 0.194733 0.0542322 -1 2.36534e+07 12451.2 4.5459e-07
 -0.160658 0.000189141 3.08029e-12 0.0056407 683.772 7.18371 27775.9 2490.4 0.000289749 0.706231 0 0.524545 0.00819226 0.216499 0.198579 0.0521853 -1 2.37097e+07 12188.9 4.5565e-07
 -0.160615 0.000188918 3.066e-12 0.0057046 672.842 7.18146 27822.2 2485.95 0.000285855 0.689369 0 0.514544 0.0062529 0.227553 0.201731 0.0499191 -1 2.37641e+07 11951.2 4.56741e-07
 -0.160573 0.000188696 3.0517e-12 0.00576714 662.273 7.17717 27867 2481.18 0.000282259 0.674259 0 0.505554 0.00487773 0.237639 0.204363 0.0475666 -1 2.38164e+07 11734.9 4.57834e-07
 -0.16053 0.000188474 3.0374e-12 0.00582795 652.092 7.17112 27910.2 2476.21 0.000278936 0.660675 0 0.49743 0.00389513 0.246857 0.206599 0.0452179 -1 2.38662e+07 11537.5 4.58909e-07
 -0.160487 0.000188253 3.0231e-12 0.00588679 642.304 7.16352 27951.5 2471.14 0.000275862 0.648422 0 0.490054 0.00318547 0.255301 0.208529 0.0429317 -1 2.39136e+07 11356.8 4.59949e-07
 -0.160444 0.000188032 3.00881e-12 0.0059436 632.9 7.15459 27990.9 2466.03 0.000273012 0.637327 0 0.483321 0.00266568 0.263053 0.210214 0.0407459 -1 2.39585e+07 11190.8 4.60945e-07
 -0.160402 0.000187812 2.99452e-12 0.00599833 623.869 7.1445 28028.6 2460.93 0.000270366 0.627245 0 0.477148 0.00227842 0.27019 0.211703 0.0386803 -1 2.4001e+07 11037.9 4.6189e-07
 -0.16036 0.000187593 2.98023e-12 0.006051 615.191 7.1334 28064.4 2455.89 0.000267903 0.618049 0 0.471462 0.00198417 0.27678 0.21303 0.0367441 -1 2.40412e+07 10896.6 4.62779e-07
 -0.160317 0.000187373 2.96594e-12 0.00610165 606.846 7.1214 28098.6 2450.92 0.000265606 0.609631 0 0.466204 0.00175574 0.282881 0.214221 0.0349389 -1 2.40793e+07 10765.7 4.63609e-07
 -0.160275 0.000187155 2.95166e-12 0.00615036 598.811 7.10862 28131.2 2446.06 0.000263459 0.601898 0 0.461321 0.00157445 0.288546 0.215296 0.033262 -1 2.41154e+07 10644 4.6438e-07
 -0.160233 0.000186937 2.93739e-12 0.00619721 591.064 7.09514 28162.4 2441.31 0.000261448 0.594771 0 0.456772 0.00142739 0.293821 0.216272 0.0317077 -1 2.41497e+07 10530.7 4.65092e-07
 -0.160191 0.000186719 2.92312e-12 0.0062423 583.587 7.08104 28192.2 2436.68 0.000259561 0.58818 0 0.452517 0.00130562 0.298747 0.217161 0.0302688 -1 2.41822e+07 10424.8 4.65745e-07
 -0.160149 0.000186503 2.90886e-12 0.00628571 576.358 7.0664 28220.7 2432.17 0.000257786 0.582066 0 0.448527 0.00120292 0.303359 0.217974 0.0289375 -1 2.42131e+07 10325.6 4.6634e-07
 -0.160107 0.000186286 2.89461e-12 0.00632754 569.362 7.05126 28248.1 2427.8 0.000256112 0.576378 0 0.444773 0.0011149 0.307688 0.218719 0.0277055 -1 2.42426e+07 10232.5 4.66879e-07
 -0.160066 0.00018607 2.88037e-12 0.00636787 562.58 7.03567 28274.3 2423.55 0.000254531 0.571071 0 0.441233 0.0010384 0.31176 0.219403 0.0265649 -1 2.42706e+07 10144.9 4.67363e-07
 -0.160024 0.000185855 2.86614e-12 0.0064068 555.998 7.01969 28299.6 2419.42 0.000253036 0.566107 0 0.437885 0.000971166 0.315601 0.220034 0.0255081 -1 2.42974e+07 10062.3 4.67794e-07
 -0.159983 0.000185641 2.85192e-12 0.0064444 549.602 7.00335 28324 2415.43 0.000251618 0.561452 0 0.434713 0.000911505 0.319231 0.220616 0.0245279 -1 2.4323e+07 9984.26 4.68174e-07
 -0.159941 0.000185426 2.83771e-12 0.00648074 543.38 6.98668 28347.5 2411.55 0.000250271 0.557076 0 0.4317 0.000858153 0.322669 0.221155 0.0236176 -1 2.43475e+07 9910.37 4.68505e-07
 -0.1599 0.000185213 2.82352e-12 0.00651591 537.32 6.96972 28370.1 2407.79 0.00024899 0.552954 0 0.428833 0.000810134 0.325931 0.221655 0.0227712 -1 2.43709e+07 9840.29 4.68788e-07
 -0.159859 0.000185 2.80934e-12 0.00654997 531.411 6.95249 28392.1 2404.14 0.000247769 0.549062 0 0.4261 0.000766681 0.329032 0.222118 0.021983 -1 2.43934e+07 9773.7 4.69026e-07
 -0.159818 0.000184788 2.79518e-12 0.00658297 525.645 6.93502 28413.3 2400.61 0.000246604 0.545381 0 0.42349 0.00072718 0.331985 0.22255 0.0212479 -1 2.4415e+07 9710.33 4.69219e-07
 -0.159777 0.000184576 2.78103e-12 0.00661497 520.012 6.91732 28433.8 2397.17 0.000245491 0.541892 0 0.420994 0.00069113 0.334801 0.222952 0.0205614 -1 2.44358e+07 9649.93 4.6937e-07
 -0.159737 0.000184365 2.7669e-12 0.00664604 514.504 6.89943 28453.8 2393.84 0.000244426 0.53858 0 0.418604 0.000658114 0.337491 0.223327 0.0199192 -1 2.44558e+07 9592.26 4.6948e-07
 -0.159696 0.000184154 2.75278e-12 0.00667621 509.115 6.88135 28473.1 2390.61 0.000243406 0.535431 0 0.416312 0.000627783 0.340065 0.223679 0.0193174 -1 2.44751e+07 9537.14 4.6955e-07
 -0.159655 0.000183944 2.73869e-12 0.00670554 503.838 6.8631 28491.9 2387.47 0.000242427 0.532431 0 0.41411 0.00059984 0.34253 0.224008 0.0187528 -1 2.44936e+07 9484.36 4.69582e-07
 -0.159615 0.000183735 2.72461e-12 0.00673406 498.666 6.84471 28510.2 2384.42 0.000241487 0.529569 0 0.411993 0.00057403 0.344894 0.224316 0.0182221 -1 2.45115e+07 9433.78 4.69577e-07
 -0.159575 0.000183526 2.71055e-12 0.00676183 493.595 6.82617 28528 2381.45 0.000240583 0.526836 0 0.409956 0.000550131 0.347164 0.224607 0.0177226 -1 2.45288e+07 9385.24 4.69537e-07
 -0.159534 0.000183318 2.69651e-12 0.00678886 488.619 6.80751 28545.3 2378.56 0.000239713 0.524221 0 0.407993 0.000527953 0.349347 0.22488 0.0172517 -1 2.45456e+07 9338.61 4.69462e-07
 -0.159494 0.00018311 2.6825e-12 0.00681521 483.733 6.78873 28562.2 2375.76 0.000238874 0.521717 0 0.4061 0.000507326 0.351448 0.225138 0.0168072 -1 2.45618e+07 9293.75 4.69354e-07
 -0.159454 0.000182903 2.6685e-12 0.0068409 478.933 6.76984 28578.7 2373.03 0.000238066 0.519316 0 0.404273 0.000488102 0.353471 0.225381 0.0163868 -1 2.45775e+07 9250.57 4.69213e-07
 -0.159415 0.000182697 2.65453e-12 0.00686596 474.215 6.75087 28594.7 2370.37 0.000237285 0.517011 0 0.402507 0.000470152 0.355423 0.225611 0.0159888 -1 2.45927e+07 9208.95 4.69041e-07
 -0.159375 0.000182491 2.64059e-12 0.00689043 469.576 6.7318 28610.4 2367.78 0.000236531 0.514796 0 0.400799 0.000453359 0.357307 0.225829 0.0156114 -1 2.46074e+07 9168.8 4.68839e-07
 -0.159335 0.000182286 2.62666e-12 0.00691432 465.012 6.71266 28625.7 2365.25 0.000235801 0.512665 0 0.399147 0.000437621 0.359127 0.226036 0.0152532 -1 2.46217e+07 9130.03 4.68608e-07
 -0.159296 0.000182082 2.61276e-12 0.00693766 460.52 6.69345 28640.6 2362.79 0.000235096 0.510613 0 0.397546 0.000422846 0.360886 0.226232 0.0149126 -1 2.46356e+07 9092.57 4.68348e-07
 -0.159257 0.000181878 2.59889e-12 0.00696048 456.096 6.67417 28655.3 2360.39 0.000234412 0.508635 0 0.395994 0.000408952 0.362589 0.226419 0.0145884 -1 2.46491e+07 9056.33 4.6806e-07
 -0.159217 0.000181675 2.58504e-12 0.00698279 451.739 6.65484 28669.5 2358.05 0.000233749 0.506726 0 0.394489 0.000395867 0.364239 0.226597 0.0142794 -1 2.46622e+07 9021.26 4.67745e-07
 -0.159178 0.000181472 2.57122e-12 0.00700463 447.446 6.63546 28683.5 2355.76 0.000233107 0.504883 0 0.393028 0.000383524 0.365837 0.226767 0.0139846 -1 2.4675e+07 8987.29 4.67404e-07
